MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,Target
1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,0,2,0,0,18,0,-0.0,228.6,-1.7,0.0,-5.599999999999994,19.0,8.0,0
1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,188.0,-3.12,-0.0,-1.4000000000000057,10.0,9.5,0
1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,11.1,0.6,2.02,0,1,0,0,24,0,0.0,266.4,2.02,0.0,2.0,10.0,7.0,0
1,1,1,9670,1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,205.20000000000002,1.74,0.0,-9.799999999999997,10.0,2.5,1
1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,0,2,0,0,18,0,-0.0,279.0,-4.06,0.0,-3.0999999999999943,28.0,8.0,0
1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,279.0,-4.06,0.0,-8.200000000000003,19.0,9.0,0
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,226.8,1.74,0.0,-8.700000000000003,12.0,4.0,1
1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,144.4,0.32,0.0,0.4000000000000057,10.0,4.5,0
1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,0,1,0,0,19,0,-0.0,294.5,-4.06,0.0,-7.099999999999994,28.0,7.0,0
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,264.1,0.79,-0.0,-3.5,19.0,7.5,0
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,368.29999999999995,-1.7,0.0,0.0,2.0,1.0,0
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,340.2,-0.92,0.0,-8.0,19.0,6.0,1
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,310.0,-4.06,0.0,-25.099999999999994,37.0,6.5,0
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,144.4,0.32,0.0,1.3000000000000114,20.0,4.5,0
1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,244.4,-3.12,-0.0,-2.0,10.5,5.0,0
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,11.1,0.6,2.02,2,3,0,0,0,40,2.02,222.0,0.0,0.6,-2.4000000000000057,37.0,8.5,1
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,205.2,0.32,0.0,-27.5,28.0,7.0,0
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,152.0,0.32,0.0,-9.700000000000003,34.0,90.0,1
1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-8.0,28.0,7.0,1
1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,534.6,-0.92,0.0,0.0,1.0,7.0,1
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,434.0,1.79,0.0,-11.699999999999989,2.0,3.0,0
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,11.1,0.6,2.02,2,2,0,0,0,54,2.02,299.7,0.0,0.6,-29.099999999999994,19.0,3.5,1
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,15.5,2.8,-4.06,1,2,0,0,0,19,-0.0,294.5,-0.0,0.0,-8.700000000000003,19.0,5.0,1
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,222.0,2.02,0.0,-8.0,10.0,5.0,1
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,10.8,1.4,1.74,2,3,0,0,0,40,1.74,216.0,0.0,1.4,-12.900000000000006,3.0,6.0,1
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,7.6,2.6,0.32,0,2,0,0,18,0,0.0,136.79999999999998,0.32,0.0,-12.0,19.5,6.5,0
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,213.60000000000002,3.51,0.0,29.200000000000017,10.0,9.0,1
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,324.0,-0.92,0.0,15.400000000000006,2.0,2.5,0
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,13.9,-0.3,0.79,0,1,0,0,21,0,0.0,291.90000000000003,0.79,-0.0,-3.5,28.5,8.5,0
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,182.39999999999998,0.32,0.0,-22.0,7.5,3.5,1
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,260.40000000000003,1.79,0.0,-5.0,1.0,7.0,1
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-12.199999999999989,38.0,8.5,0
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,240.3,3.51,0.0,22.0,10.0,3.5,1
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-3.200000000000003,37.0,5.0,0
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,486.5,0.79,-0.0,0.0,2.5,2.0,1
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,199.79999999999998,2.02,0.0,1.8000000000000114,19.0,5.5,0
1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,205.20000000000002,1.74,0.0,-5.900000000000006,1.0,5.5,0
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,152.0,0.32,0.0,0.4000000000000057,19.0,2.0,0
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,194.4,1.74,0.0,-10.5,19.0,7.0,0
1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,13.9,-0.3,0.79,1,1,0,0,0,21,0.79,291.90000000000003,0.79,-0.3,-3.299999999999997,38.0,7.5,0
1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,16.2,0.3,-0.92,0,1,0,0,18,0,-0.0,291.59999999999997,-0.92,0.0,-11.5,28.0,8.5,0
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-12.900000000000006,34.0,0.0,0
1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-22.5,28.5,9.0,0
1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,0,2,0,0,18,0,-0.0,291.59999999999997,-0.92,0.0,-5.199999999999989,11.0,2.5,0
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,264.1,0.79,-0.0,-4.900000000000006,10.0,7.5,0
1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,16.2,0.3,-0.92,0,1,0,0,36,0,-0.0,583.1999999999999,-0.92,0.0,-8.599999999999994,11.0,2.5,1
1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,0,2,0,0,18,0,-0.0,228.6,-1.7,0.0,-2.6999999999999886,19.5,5.5,0
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,7.6,2.6,0.32,0,1,0,0,18,0,0.0,136.79999999999998,0.32,0.0,-13.0,37.0,9.0,0
1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,0,2,0,0,20,0,0.0,278.0,0.79,-0.0,0.0,2.0,5.5,0
1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,16.2,0.3,-0.92,0,1,0,0,26,0,-0.0,421.2,-0.92,0.0,-6.799999999999997,37.0,9.0,1
1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,159.6,0.32,0.0,4.900000000000006,1.0,4.5,0
1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,12.4,0.5,1.79,0,2,0,0,19,0,0.0,235.6,1.79,0.0,-5.200000000000003,11.0,5.0,0
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,225.60000000000002,-3.12,-0.0,-20.0,28.0,7.5,1
1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,8.9,1.4,3.51,0,1,0,0,27,0,0.0,240.3,3.51,0.0,-30.599999999999994,10.0,4.5,1
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,159.6,0.32,0.0,10.5,28.0,2.0,1
1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0,1,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,14.0,38.0,7.0,0
2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,10.8,1.4,1.74,0,1,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-11.5,37.0,6.0,0
1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,2.5,1.0,3.0,1
1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,11.1,0.6,2.02,0,1,0,0,19,0,0.0,210.9,2.02,0.0,23.0,10.0,7.0,0
1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,16.2,0.3,-0.92,0,2,0,0,19,0,-0.0,307.8,-0.92,0.0,-7.5,19.5,4.5,0
2,7,1,9991,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,366.3,2.02,0.0,0.0,22.5,3.0,0
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,558.0,1.79,0.0,0.0,2.5,6.5,0
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,11.1,0.6,2.02,0,1,0,0,20,0,0.0,222.0,2.02,0.0,-1.6999999999999886,1.0,9.0,0
1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,212.79999999999998,0.32,0.0,-43.0,34.0,0.0,1
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,0,2,0,0,19,0,-0.0,241.29999999999998,-1.7,0.0,-8.0,1.0,6.5,0
1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-16.400000000000006,19.0,4.5,0
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,589.0,-4.06,0.0,-2.5999999999999943,19.0,5.0,1
1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,178.6,-3.12,-0.0,-1.6999999999999886,2.0,3.5,0
1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,15.5,2.8,-4.06,0,1,0,0,21,0,-0.0,325.5,-4.06,0.0,9.099999999999994,19.0,9.0,0
1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,340.2,-0.92,0.0,-33.099999999999994,19.0,9.5,1
1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,10.8,1.4,1.74,0,1,0,0,22,0,0.0,237.60000000000002,1.74,0.0,-13.599999999999994,37.5,9.0,0
1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0,1,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,-6.300000000000011,19.0,6.0,0
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,15.5,2.8,-4.06,0,1,0,0,18,0,-0.0,279.0,-4.06,0.0,-13.299999999999997,37.0,6.0,0
1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,9.4,-0.8,-3.12,1,2,0,0,0,25,-0.0,235.0,-0.0,-0.0,-3.5,10.0,9.0,1
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,16.2,0.3,-0.92,2,2,0,0,0,48,-0.92,388.79999999999995,-0.0,0.3,6.900000000000006,19.0,8.0,1
1,1,2,9147,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,12.4,0.5,1.79,0,2,0,0,20,0,0.0,248.0,1.79,0.0,1.0999999999999943,28.0,5.0,0
1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,10.8,1.4,1.74,1,1,0,0,0,25,0.0,270.0,0.0,0.0,2.700000000000003,19.0,5.0,1
1,1,1,9147,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,8.9,1.4,3.51,0,1,0,0,20,0,0.0,178.0,3.51,0.0,-9.099999999999994,28.5,9.5,0
1,7,1,9500,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,216.20000000000002,-3.12,-0.0,0.0,28.5,4.0,0
1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0,2,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-9.0,28.0,6.5,0
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29,0,13.9,-0.3,0.79,2,2,0,0,0,58,0.79,403.1,0.0,-0.3,0.0,37.0,9.5,1
1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,233.1,2.02,0.0,-4.200000000000003,28.0,5.5,0
1,1,1,9670,1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,11.1,0.6,2.02,0,2,0,0,18,0,0.0,199.79999999999998,2.02,0.0,-12.599999999999994,10.0,8.5,0
1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-3.799999999999997,37.5,7.0,1
1,1,1,9085,1,1,122.0,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,144.4,0.32,0.0,-18.599999999999994,14.0,48.0,0
1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,160.20000000000002,3.51,0.0,-11.900000000000006,1.0,4.0,0
2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,8.9,1.4,3.51,2,4,0,0,37,74,3.51,329.3,0.0,1.4,-33.599999999999994,37.5,7.0,1
1,17,1,9991,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,469.79999999999995,-0.92,0.0,-2.0999999999999943,37.0,6.0,0
1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,12.4,0.5,1.79,0,2,0,0,19,0,0.0,235.6,1.79,0.0,-2.0999999999999943,1.0,8.5,0
1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,16.2,0.3,-0.92,2,3,0,0,0,44,-0.92,356.4,-0.0,0.3,-5.200000000000003,1.0,2.0,1
1,1,1,9254,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20,0,15.5,2.8,-4.06,0,1,0,0,20,0,-0.0,310.0,-4.06,0.0,6.0,37.5,8.0,0
1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,431.79999999999995,-1.7,0.0,0.0,37.0,99.0,1
1,43,1,9119,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30,0,7.6,2.6,0.32,2,2,0,0,0,60,0.32,228.0,0.0,2.6,-10.0,37.5,9.0,1
1,1,1,9238,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,194.4,1.74,0.0,-12.200000000000003,1.0,4.0,0
1,1,1,9238,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,12.4,0.5,1.79,0,0,0,0,0,0,0.0,223.20000000000002,1.79,0.0,-8.400000000000006,28.5,7.0,0
1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,3.1999999999999886,2.0,2.0,0
1,17,4,9500,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-6.0,2.5,2.5,0
1,1,2,9773,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,0,2,0,0,19,0,-0.0,241.29999999999998,-1.7,0.0,-20.599999999999994,38.0,9.0,0
1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0,2,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-10.799999999999997,37.0,9.0,0
1,1,5,9500,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,12.7,3.7,-1.7,0,1,0,0,18,0,-0.0,228.6,-1.7,0.0,-23.200000000000003,1.0,9.0,0
1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,13.9,-0.3,0.79,0,1,0,0,21,0,0.0,291.90000000000003,0.79,-0.0,0.0,37.5,6.0,0
1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,7.6,2.6,0.32,1,2,0,0,0,20,0.0,152.0,0.0,0.0,-7.299999999999997,10.0,9.0,1
1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,278.0,0.79,-0.0,-4.200000000000003,15.5,6.0,0
1,1,1,9500,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,210.9,2.02,0.0,-6.300000000000011,3.0,3.5,0
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,324.0,-0.92,0.0,-7.300000000000011,19.5,4.5,0
1,17,3,9500,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,-5.199999999999989,6.5,7.0,0
1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,0,0,0,0,0,0,-0.0,254.0,-1.7,0.0,-6.299999999999997,37.5,3.0,1
2,7,1,9130,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29,0,7.6,2.6,0.32,2,2,0,0,0,58,0.32,220.39999999999998,0.0,2.6,0.0,4.5,1.0,1
1,1,1,9500,1,1,129.0,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,0,2,0,0,20,0,-0.0,310.0,-4.06,0.0,-9.400000000000006,19.0,5.0,0
1,16,2,9147,1,1,139.0,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,16.2,0.3,-0.92,0,2,0,0,22,0,-0.0,356.4,-0.92,0.0,-15.299999999999997,37.5,9.0,0
4,1,1,8014,0,1,133.1,1,39,19,4,10,143.0,1,0,0,1,0,1,47,0,16.2,0.3,-0.92,0,2,0,0,47,0,-0.0,761.4,-0.92,0.0,9.900000000000006,29.0,7.0,0
2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,275.90000000000003,3.51,0.0,-26.900000000000006,37.0,6.0,0
1,1,1,9070,1,1,126.0,1,19,37,7,5,119.4,0,0,0,1,0,1,21,0,16.2,0.3,-0.92,0,1,0,0,21,0,-0.0,340.2,-0.92,0.0,-6.599999999999994,28.0,6.0,0
1,1,1,8014,0,1,128.0,1,38,38,0,0,122.1,0,0,0,1,0,0,21,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,159.6,0.32,0.0,-5.900000000000006,38.0,0.0,0
2,39,1,9773,1,12,100.0,1,1,1,4,4,100.0,0,0,0,1,0,0,24,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,182.39999999999998,0.32,0.0,0.0,1.0,4.0,0
1,39,1,8014,0,15,170.0,1,34,1,90,2,101.0,0,0,0,1,0,0,32,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,243.2,0.32,0.0,-69.0,17.5,46.0,0
1,18,2,8014,0,1,117.0,1,3,1,3,4,111.8,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0,2,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-5.200000000000003,2.0,3.5,0
1,39,1,9500,1,1,140.0,1,3,3,1,1,140.0,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,225.60000000000002,-3.12,-0.0,0.0,3.0,1.0,0
1,17,4,9085,1,1,123.0,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,294.5,-4.06,0.0,1.4000000000000057,19.0,7.0,0
1,44,1,9003,1,39,150.0,1,19,37,6,6,150.0,0,0,1,1,0,1,19,0,13.9,-0.3,0.79,1,2,0,0,19,19,0.79,264.1,0.79,-0.3,0.0,28.0,6.0,0
1,17,4,9238,1,1,123.0,1,19,19,191,144,116.0,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-7.0,19.0,167.5,0
1,1,1,9070,1,1,130.0,1,38,37,3,6,135.6,1,0,0,1,0,1,19,0,8.9,1.4,3.51,0,2,0,0,19,0,0.0,169.1,3.51,0.0,5.599999999999994,37.5,4.5,1
2,1,1,9500,1,1,137.0,1,3,38,2,4,121.0,0,0,0,1,0,1,19,0,10.8,1.4,1.74,0,1,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-16.0,20.5,3.0,0
1,17,2,9773,1,1,126.0,1,19,38,9,8,118.7,1,0,0,1,0,1,18,0,12.4,0.5,1.79,0,2,0,0,18,0,0.0,223.20000000000002,1.79,0.0,-7.299999999999997,28.5,8.5,0
1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,0.7000000000000028,1.0,3.0,0
1,17,4,9556,1,1,112.0,1,1,1,4,10,107.1,1,0,0,1,0,0,20,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,248.0,1.79,0.0,-4.900000000000006,1.0,7.0,0
1,1,1,9500,1,1,141.0,1,19,38,5,7,125.5,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-15.5,28.5,6.0,0
